Sales,Price,Feature,Display,Price - Competitor 1,Price - Competitor 2,Price - Competitor 3,Price - Competitor 4,Price - Competitor 5
17,6.29,0,0,2.73,4.70,6.49,4.40,2.00
11,6.29,0,0,2.73,2.58,6.49,4.81,3.89
41,5.96,1,0,2.73,3.99,6.49,5.53,3.89
236,4.50,1,1,2.73,3.91,6.49,5.15,3.89
108,5.72,1,1,2.73,4.59,6.49,5.74,3.89
35,6.36,1,0,2.73,4.76,6.49,5.74,3.89
23,6.36,0,0,2.73,4.59,5.50,5.66,3.89
73,5.99,0,0,2.73,3.13,4.44,4.50,3.49
56,6.34,1,0,2.73,4.20,6.49,5.82,3.89
234,4.96,1,1,2.73,4.76,6.49,5.15,3.89
14,6.22,0,0,2.72,2.87,6.39,5.00,2.95
29,5.67,0,0,2.72,3.99,4.50,4.26,3.49
39,5.79,0,0,2.72,4.22,5.99,4.40,3.39
64,5.99,0,0,2.72,3.72,5.00,4.00,2.96
18,5.97,0,0,2.72,2.96,5.99,5.17,2.99
41,6.29,0,0,2.72,3.85,6.29,4.07,3.05
32,6.36,1,0,2.71,4.59,6.49,5.92,3.89
60,5.79,0,0,2.70,3.99,5.49,4.69,3.19
62,5.01,0,0,2.69,3.35,5.49,5.16,2.50
62,5.69,0,0,2.69,4.05,5.98,5.03,3.29
21,5.89,0,0,2.69,4.33,4.99,5.29,3.49
102,5.03,0,0,2.68,3.22,5.00,4.85,3.79
50,5.69,0,0,2.67,3.71,5.98,5.03,3.29
41,5.79,0,0,2.67,4.06,5.99,4.61,2.75
335,4.34,1,1,2.67,3.66,5.99,5.15,3.00
28,6.11,0,0,2.66,3.79,6.49,4.07,2.00
79,4.99,0,1,2.65,3.37,5.99,3.98,2.50
11,6.29,0,0,2.64,3.32,5.00,4.93,3.79
45,5.23,0,0,2.63,3.22,5.12,4.54,3.20
44,6.49,0,0,2.62,4.08,5.62,5.76,3.55
54,4.99,0,0,2.61,3.49,4.50,3.36,2.00
14,5.99,0,0,2.60,3.49,5.66,4.89,2.00
28,5.79,0,0,2.59,4.13,2.61,1.82,2.25
38,5.69,0,0,2.57,4.12,5.98,5.05,3.29
32,5.79,0,0,2.56,2.14,5.50,5.00,2.51
21,6.39,0,0,2.55,3.95,6.06,4.73,2.00
25,5.79,0,0,2.54,2.53,2.76,4.23,3.29
109,5.02,1,0,2.53,3.41,5.00,4.39,3.79
25,6.14,0,0,2.52,3.83,5.10,4.78,2.00
11,5.36,0,0,2.52,3.79,4.70,4.39,3.79
2,5.89,0,0,2.51,4.12,4.99,4.89,3.49
13,5.79,0,0,2.50,2.31,5.00,1.62,2.25
32,5.00,0,0,2.50,3.20,4.50,3.57,2.50
19,5.00,0,0,2.50,3.17,4.50,3.62,2.25
38,5.00,0,0,2.50,4.20,4.50,4.76,1.69
13,6.39,0,0,2.50,3.79,5.44,3.70,2.21
67,6.34,0,0,2.50,4.79,4.62,5.63,3.95
20,6.34,1,0,2.50,4.59,6.49,5.82,3.89
11,5.99,0,0,2.50,3.73,5.50,4.00,3.49
70,6.34,0,0,2.50,4.71,5.50,5.85,3.89
28,6.49,1,0,2.50,4.61,6.79,5.76,3.95
53,5.05,1,0,2.50,3.96,4.50,5.79,2.93
36,6.34,1,0,2.50,4.78,6.49,5.63,3.89
73,5.00,1,0,2.50,4.89,6.49,5.15,3.89
35,5.10,1,0,2.50,3.16,5.00,4.66,3.79
7,6.29,0,0,2.50,4.92,6.49,4.40,2.00
20,5.79,0,0,2.50,2.86,2.50,1.47,2.25
42,5.00,0,0,2.50,3.84,6.29,5.24,2.50
40,4.99,1,0,2.50,3.69,5.30,3.94,2.06
33,6.34,1,0,2.50,4.62,6.19,5.76,3.69
7,6.39,0,0,2.50,3.56,5.00,4.30,2.00
22,6.36,0,0,2.50,4.45,5.50,5.59,2.50
67,6.37,1,0,2.50,4.59,6.49,5.74,3.89
105,5.00,0,0,2.50,3.97,5.99,4.41,2.75
113,6.35,0,0,2.50,4.71,5.50,6.29,2.50
43,6.36,0,0,2.50,4.55,5.50,5.52,3.69
86,5.09,1,0,2.50,3.81,5.99,4.32,3.00
17,6.39,0,0,2.49,3.67,6.39,4.67,2.00
175,5.00,0,1,2.49,3.62,5.00,4.51,3.79
26,5.69,0,0,2.49,4.12,5.98,3.71,3.29
7,5.79,0,0,2.48,3.63,4.50,5.19,3.39
16,5.00,0,0,2.48,2.90,5.00,5.14,3.79
45,5.79,0,0,2.48,2.50,5.89,5.09,2.50
34,5.79,0,0,2.47,4.14,5.99,4.40,3.39
75,5.08,0,0,2.47,3.36,4.99,3.35,3.13
75,5.74,0,0,2.46,3.38,5.08,4.66,3.16
24,5.99,0,0,2.44,3.36,5.99,5.02,2.54
101,5.03,1,0,2.40,3.80,5.74,5.24,3.07
15,5.79,0,0,2.40,3.63,2.50,1.83,1.81
44,5.89,0,0,2.31,4.37,5.99,5.05,3.49
30,5.79,0,0,2.29,2.61,5.99,3.08,2.00
55,6.49,0,0,2.27,3.81,4.32,5.39,3.11
59,5.89,0,0,2.25,3.78,5.99,4.00,2.00
3,5.79,0,0,2.25,4.13,5.99,4.32,3.39
39,5.99,0,0,2.21,3.35,5.99,4.62,2.50
32,5.24,0,0,2.08,3.72,4.99,4.75,3.40
45,3.30,0,0,2.03,2.10,2.54,1.67,2.50
108,5.89,1,0,1.91,4.32,5.99,5.12,3.49
42,5.89,0,0,1.90,4.43,5.99,5.16,3.49
198,2.75,0,0,1.90,2.69,2.50,1.71,2.50
189,2.75,0,0,1.88,2.04,2.50,2.13,2.50
99,2.75,0,0,1.87,2.83,2.50,1.56,2.50
97,2.75,0,0,1.87,2.70,2.50,1.67,2.50
76,2.89,0,0,1.87,2.10,2.50,1.68,2.50
98,2.75,0,0,1.87,2.73,2.50,1.49,2.50
210,2.50,1,0,1.87,2.65,2.50,1.53,2.00
98,2.75,0,0,1.87,2.81,2.50,1.59,2.50
60,2.69,0,0,1.75,1.94,2.75,2.56,2.36
62,2.69,0,0,1.74,1.94,2.75,2.56,2.36
65,2.69,0,0,1.74,1.94,2.75,2.56,2.36
65,2.77,0,0,1.53,1.93,2.75,2.56,2.50
78,2.76,0,0,1.45,1.84,2.75,1.67,2.00
12,5.89,0,0,1.31,4.28,5.99,4.89,3.49
16,5.89,0,0,1.26,4.35,5.99,5.29,3.49
265,2.55,1,0,1.11,1.94,2.75,2.56,2.01
64,5.95,0,1,3.76,3.73,5.18,3.95,3.49
64,6.24,0,0,3.76,4.63,6.29,4.28,3.69
32,5.79,0,0,4.37,3.34,5.00,4.60,2.50
396,4.75,0,1,4.37,3.14,4.44,5.06,2.75
47,5.79,0,0,4.37,3.39,5.00,4.71,2.48
486,4.75,1,1,4.37,3.03,4.44,5.15,2.75
591,4.75,1,1,4.37,3.04,4.44,5.15,2.71
306,3.99,0,1,4.37,3.67,5.99,5.08,2.00
200,4.15,0,0,4.37,3.41,5.99,5.09,2.00
56,5.50,0,0,4.37,3.33,4.44,5.02,2.96
73,5.78,0,0,4.37,3.33,5.68,3.60,2.27
54,4.99,0,0,3.76,3.84,5.50,1.68,1.66
51,6.30,0,0,3.76,4.78,5.93,4.08,3.89
33,5.79,0,0,4.37,2.21,5.99,3.61,3.29
31,5.99,0,0,4.37,3.92,5.75,2.77,2.75
67,5.61,0,0,4.37,3.33,6.22,4.75,3.49
24,6.09,0,0,3.76,4.31,6.29,4.89,3.49
155,5.49,1,1,3.76,4.32,5.99,5.23,2.75
55,5.79,0,0,4.38,3.34,5.99,3.70,3.29
23,6.29,0,0,3.75,2.60,6.49,3.73,3.79
29,5.06,0,0,3.75,3.03,4.62,3.97,3.09
77,5.79,0,0,4.38,3.76,5.99,4.60,3.29
38,5.69,0,0,3.75,4.11,5.98,4.23,3.29
20,6.29,0,0,3.75,3.89,5.18,4.23,2.26
17,6.29,0,0,3.75,3.47,6.24,4.67,3.01
50,6.29,0,0,3.75,3.87,6.49,4.57,2.96
82,6.29,0,0,3.75,3.93,6.24,4.27,3.19
52,6.19,0,0,3.75,3.16,5.57,3.63,3.69
148,5.04,1,0,3.75,4.21,5.38,4.04,2.08
39,5.00,0,0,3.75,4.09,5.50,5.07,2.00
60,5.51,0,0,3.75,3.37,5.03,4.29,2.87
113,5.19,0,0,4.38,3.66,5.99,4.45,3.29
99,5.87,0,0,4.38,3.66,5.99,4.31,3.29
137,4.75,0,0,4.38,3.07,4.44,5.09,2.75
"1,053",2.65,1,1,4.38,3.55,5.99,4.31,3.29
35,5.87,0,0,4.38,3.47,5.99,3.08,3.29
110,4.75,0,0,4.38,3.14,4.44,5.03,2.75
60,5.89,0,0,4.38,3.65,5.83,4.80,3.29
324,4.79,0,1,4.38,3.49,5.18,3.34,3.29
117,5.34,0,0,4.38,3.60,5.99,4.49,3.29
79,5.79,0,0,3.75,3.86,5.99,4.35,3.00
28,5.78,0,0,3.75,3.50,4.50,3.99,2.40
57,6.49,1,0,3.75,3.87,6.79,5.84,3.95
25,6.19,0,0,3.75,4.27,5.00,3.50,2.50
22,6.22,0,0,3.75,4.28,6.39,5.98,3.89
87,4.48,0,1,3.75,4.02,5.49,4.39,2.89
45,6.25,0,0,3.75,4.47,6.39,6.06,3.89
141,5.79,0,0,3.75,4.16,5.99,5.09,3.39
46,5.89,0,0,4.38,3.98,5.99,4.80,2.00
111,4.99,1,1,3.75,3.62,5.99,4.05,2.08
41,6.29,0,0,3.75,3.93,5.49,4.60,2.02
40,5.71,0,0,3.75,3.43,5.00,4.28,2.94
149,5.00,0,1,4.38,4.01,5.59,5.05,3.69
73,6.24,0,0,3.75,4.63,6.39,4.85,2.50
80,5.75,0,0,4.38,3.66,4.55,4.15,2.67
14,5.99,0,0,3.75,3.70,5.00,4.89,3.00
66,5.50,0,0,3.75,3.78,5.00,3.50,2.50
99,5.89,0,0,3.75,4.38,5.99,5.09,3.49
48,6.19,0,0,3.75,3.54,5.00,4.76,3.69
59,5.78,0,0,3.75,3.62,4.50,3.57,2.22
46,6.29,0,0,3.75,3.39,5.12,4.38,3.08
41,6.23,0,0,3.75,4.78,6.49,5.82,3.00
13,5.79,0,0,3.75,3.60,5.49,4.33,3.49
62,5.79,0,0,3.75,3.73,5.99,4.51,2.75
21,5.69,0,0,3.75,3.54,5.98,4.82,3.29
41,6.28,0,0,3.75,4.78,6.47,5.66,3.00
46,6.31,0,0,3.75,4.59,6.49,5.82,3.00
46,6.28,0,1,3.75,4.78,6.49,5.66,3.45
48,5.79,0,0,3.75,3.72,5.49,4.33,3.29
57,6.30,0,0,3.75,4.78,6.49,5.82,3.45
27,6.24,0,0,3.75,4.53,6.29,4.99,3.69
290,5.00,1,1,4.39,4.44,6.49,5.73,3.89
21,6.29,0,0,3.74,3.63,6.49,3.63,3.79
62,6.29,0,0,3.74,3.95,6.02,4.51,2.00
24,6.29,0,0,3.74,3.95,5.73,4.53,2.06
53,5.79,0,0,4.39,3.78,5.25,4.43,2.69
19,5.69,0,0,3.74,4.20,5.98,4.99,3.29
84,5.06,1,0,3.74,3.17,4.79,4.99,3.00
48,5.69,0,0,3.74,4.11,5.98,4.96,3.29
59,5.69,0,0,3.74,4.11,5.98,4.82,3.29
260,3.50,0,1,4.39,3.81,5.99,4.32,2.50
43,5.24,0,0,4.39,3.67,5.99,4.00,3.00
31,5.89,0,0,3.74,4.39,5.99,5.07,3.49
66,4.99,1,0,3.74,3.63,5.78,4.14,2.24
25,5.79,0,0,3.74,3.96,5.00,3.50,2.52
61,5.57,0,0,3.74,3.32,5.00,4.25,2.58
189,6.19,0,0,3.74,3.65,6.39,4.75,2.02
140,5.63,0,0,3.74,3.33,5.01,4.25,2.79
213,5.09,0,1,3.74,4.14,5.45,4.17,3.79
84,5.82,0,0,3.74,4.16,6.17,4.24,2.22
15,6.23,0,0,4.39,4.65,6.39,5.49,2.50
33,5.79,0,0,4.39,3.61,5.99,3.00,3.19
28,6.29,0,0,3.74,3.61,6.49,3.71,3.79
47,6.19,0,0,3.74,3.42,6.39,4.68,2.01
180,6.19,0,0,3.74,3.62,6.39,5.08,2.08
48,5.79,0,0,4.39,3.81,5.99,4.60,3.29
18,5.79,0,0,3.74,3.64,4.99,4.22,3.19
160,5.59,0,0,3.74,3.87,5.89,5.00,1.57
102,5.12,1,0,3.74,3.90,5.00,5.26,3.69
2,5.79,0,0,4.39,4.25,5.99,4.79,3.39
125,5.79,0,0,4.39,4.15,5.99,5.19,3.39
108,5.79,0,0,4.39,3.78,4.44,4.71,3.49
49,6.22,0,1,4.39,4.75,6.29,5.49,3.69
35,5.69,0,0,3.74,4.07,5.98,4.96,3.29
19,5.69,0,0,3.74,4.12,5.98,4.82,3.29
88,5.48,0,0,3.74,3.56,5.39,4.09,2.50
102,5.06,0,1,4.39,3.12,5.99,5.24,2.06
144,5.03,1,0,4.39,3.92,6.04,4.86,2.47
147,4.73,1,0,4.39,3.39,5.63,4.03,3.09
63,5.78,0,0,4.39,3.66,4.50,3.59,2.34
132,5.04,1,0,3.74,4.22,5.49,4.26,2.07
26,6.19,0,0,3.74,4.33,5.00,3.50,3.14
27,6.19,0,0,3.73,4.18,5.00,4.38,2.50
110,4.98,0,1,3.73,4.05,5.50,4.45,2.00
43,5.79,0,0,4.40,3.20,5.50,3.33,3.29
55,5.50,0,0,3.73,3.15,5.99,4.59,2.20
55,5.84,0,1,3.73,3.56,6.49,3.99,2.51
73,5.97,0,0,4.40,4.05,5.99,5.07,3.59
40,6.49,0,0,3.73,3.65,6.99,5.72,3.95
34,6.43,0,0,3.73,3.78,5.50,5.59,3.89
47,6.09,0,0,3.73,3.77,6.19,3.76,2.26
60,5.00,0,1,3.73,4.25,6.39,4.94,2.95
42,5.95,0,0,4.40,3.73,5.57,5.50,2.27
44,5.78,0,0,3.73,3.49,4.50,3.63,2.68
43,5.78,0,0,3.73,3.53,4.50,4.20,3.09
38,6.49,0,0,3.73,4.37,6.69,4.73,3.89
31,5.43,0,1,3.73,3.51,5.87,4.39,3.23
40,5.50,0,0,3.73,3.75,5.00,3.82,3.49
43,6.29,0,0,3.73,3.61,6.16,4.17,2.79
20,5.79,0,0,4.40,3.38,4.49,3.99,3.19
43,5.78,0,0,3.73,3.26,5.49,3.46,2.88
45,5.72,0,0,3.73,3.70,5.00,3.87,2.95
93,5.36,0,1,3.73,3.45,5.00,4.04,2.71
110,5.64,0,0,3.73,3.36,5.02,4.19,2.62
201,4.53,0,1,3.73,3.25,5.99,4.61,3.00
60,5.83,0,1,3.73,4.69,6.39,5.49,3.79
25,6.26,0,0,3.73,4.79,6.39,5.66,3.79
26,5.69,0,0,4.41,3.68,5.98,4.49,3.29
63,5.89,0,0,3.72,4.04,5.40,3.90,2.25
39,5.76,0,0,3.72,3.77,5.20,4.18,3.79
13,6.30,0,0,3.72,4.44,6.39,5.49,2.65
180,4.98,0,1,3.72,3.18,5.78,3.74,3.09
55,5.77,0,0,3.72,3.56,5.99,3.50,2.02
52,6.19,0,0,3.72,4.76,6.39,4.25,3.89
37,5.99,0,0,4.41,4.02,5.78,5.13,2.97
154,5.64,0,1,3.72,3.60,5.99,4.99,3.29
65,5.89,0,0,3.72,3.65,5.00,5.05,2.96
63,5.89,0,0,3.72,3.69,5.49,4.85,3.29
99,5.38,0,0,3.72,3.64,5.00,4.81,2.96
45,4.98,0,0,3.72,3.71,5.78,3.87,3.09
47,5.00,1,0,3.72,4.06,5.50,4.00,2.05
31,5.99,0,0,3.72,3.46,4.50,5.24,3.52
20,6.27,0,0,3.72,4.28,6.39,5.75,3.89
109,4.77,1,1,4.41,4.25,6.09,4.79,3.49
13,5.79,0,0,3.72,3.88,5.49,4.11,3.19
74,5.38,0,0,3.72,3.55,5.00,3.84,3.10
319,5.00,1,1,3.72,4.22,5.03,3.92,2.01
29,6.19,0,0,3.72,3.55,5.00,4.70,3.69
405,5.01,1,1,3.72,4.24,5.08,4.04,2.01
16,5.69,0,0,3.72,4.13,5.98,4.99,3.29
21,6.29,0,0,3.72,3.93,5.99,4.57,2.92
91,5.99,0,0,4.41,3.76,6.25,4.40,3.49
78,5.79,1,0,3.72,4.26,5.99,5.09,3.39
50,5.99,0,0,3.72,3.48,5.99,3.99,3.36
44,5.71,0,0,4.41,3.19,5.49,3.50,1.99
23,6.19,0,0,3.72,4.07,5.03,5.16,2.29
40,5.69,0,0,3.72,3.76,5.98,3.35,2.65
85,5.68,0,0,3.72,3.22,5.02,4.32,2.73
217,5.45,1,0,3.72,3.39,5.70,4.44,3.69
854,4.50,1,1,4.80,4.60,5.99,4.80,3.20
472,4.70,1,1,3.71,3.37,5.99,4.13,3.29
32,5.78,0,0,3.71,3.57,5.49,4.25,2.76
46,5.79,0,0,4.42,4.03,5.99,5.06,3.39
11,5.79,0,0,3.71,4.10,5.99,4.76,3.19
70,5.79,0,0,3.71,3.67,5.99,3.43,3.79
24,6.33,0,0,3.71,4.55,6.24,5.50,3.00
18,6.38,0,0,3.71,4.22,6.29,5.59,3.69
52,6.29,0,0,3.71,4.69,6.39,5.49,3.79
70,5.35,0,1,3.71,4.21,6.09,4.47,2.21
27,5.79,0,0,3.71,3.27,5.99,4.76,3.19
68,5.82,1,0,3.71,4.89,6.39,4.55,3.29
44,5.78,0,0,3.71,3.51,5.39,3.43,2.50
84,5.08,0,0,3.71,3.10,5.99,4.19,3.30
67,5.00,0,0,3.71,4.17,5.18,4.34,2.01
35,5.79,0,0,4.42,4.15,5.99,5.19,3.39
72,5.79,0,0,4.42,3.66,4.44,4.71,3.49
31,5.69,0,0,3.71,3.31,5.98,4.99,2.65
101,4.99,1,0,3.71,3.70,5.05,4.31,2.45
186,4.99,1,1,3.71,3.77,5.08,5.08,2.50
68,5.48,0,0,3.71,3.88,4.50,3.82,2.82
69,5.69,0,0,4.42,4.13,5.98,5.05,3.29
113,4.80,0,0,4.42,3.91,5.89,5.03,3.19
108,5.99,0,0,4.42,3.74,6.29,4.55,3.49
278,5.00,0,1,3.71,4.05,5.50,4.51,2.00
77,5.41,0,0,4.43,3.41,5.99,4.01,3.29
16,6.19,0,0,3.70,4.04,4.91,3.07,2.74
84,5.01,0,0,3.70,4.09,5.50,4.91,2.00
22,6.22,0,0,4.43,4.46,6.29,4.28,3.69
30,5.10,1,0,3.70,4.15,5.50,3.73,2.05
51,6.19,0,0,3.70,3.54,5.05,5.44,3.69
50,5.89,0,0,3.70,4.26,5.99,5.21,3.49
79,6.23,0,0,3.70,4.33,6.29,5.42,3.69
65,5.59,0,0,4.43,3.88,5.89,4.45,3.19
74,5.50,0,1,3.70,3.45,5.93,5.09,2.00
39,6.49,0,0,3.70,4.79,6.79,6.16,3.48
53,5.79,0,0,3.70,3.69,5.99,4.69,3.29
79,5.55,0,0,3.70,3.66,5.00,3.50,2.67
54,5.79,0,0,3.70,3.19,5.99,3.50,2.50
63,5.79,0,0,3.70,3.65,5.29,5.25,2.00
86,5.79,0,0,4.43,3.48,5.00,4.80,2.50
59,6.49,0,0,3.70,3.94,6.49,4.20,2.99
51,5.87,0,0,3.70,3.22,5.03,4.22,2.92
25,6.09,0,0,3.70,4.37,4.00,3.50,2.67
52,6.09,0,0,3.70,3.39,5.62,4.48,3.49
38,5.79,0,0,4.43,3.73,5.00,4.57,3.29
28,5.69,0,0,4.43,3.28,5.98,5.05,3.29
24,5.69,0,0,4.43,4.06,5.98,3.83,3.29
44,5.69,0,0,4.43,3.95,5.98,4.01,3.29
23,6.23,0,0,3.70,4.76,6.39,5.56,3.00
254,5.00,0,1,3.70,3.83,5.00,5.14,3.29
65,6.29,0,0,3.70,3.93,6.23,4.31,2.95
32,5.69,0,0,3.70,3.30,5.00,4.27,2.92
48,5.79,0,0,4.43,3.48,5.01,4.27,3.29
95,5.89,0,0,4.43,3.40,5.99,3.82,3.29
88,5.56,1,0,3.70,3.30,5.99,5.19,3.09
66,6.09,0,0,3.70,4.26,5.09,4.73,2.50
65,5.89,0,0,4.43,3.21,5.99,4.32,3.00
117,4.50,1,0,3.70,3.85,5.50,3.33,3.49
21,6.20,0,0,3.70,4.76,6.39,4.66,3.89
64,6.23,0,0,3.70,4.78,6.39,4.56,3.89
91,5.40,1,0,3.69,3.22,4.75,5.09,3.00
74,5.79,0,0,3.69,3.67,5.14,4.99,3.39
56,5.59,0,1,3.69,3.30,4.99,4.28,3.79
30,5.99,0,0,3.69,3.51,5.99,5.32,2.15
24,6.19,0,0,3.69,4.33,5.09,5.16,2.52
40,6.19,0,0,3.69,3.53,5.00,4.77,3.69
37,6.25,0,0,3.69,4.55,6.29,4.06,3.89
217,5.02,1,0,4.44,3.96,6.10,5.13,2.38
68,5.50,0,0,3.69,3.60,5.99,3.00,2.50
12,6.28,0,0,3.69,4.59,6.39,4.42,2.95
98,5.00,0,1,3.69,4.19,5.00,5.29,3.69
48,5.79,0,0,3.69,3.88,5.99,4.73,3.29
53,6.09,0,0,3.69,3.68,6.19,5.02,2.00
67,5.59,0,0,4.44,3.76,5.12,5.00,3.19
56,5.79,0,0,4.44,3.72,5.48,4.20,3.49
71,4.99,0,0,3.69,3.11,4.59,4.10,3.09
68,5.79,0,0,4.44,3.97,5.20,5.05,3.29
52,6.19,0,0,3.69,3.02,5.73,4.63,3.55
36,5.63,1,0,3.69,4.89,6.39,5.74,2.35
50,6.07,0,0,3.69,3.66,5.01,4.86,3.49
31,5.95,0,0,3.69,3.46,5.99,4.74,3.59
67,5.79,0,0,4.44,3.77,5.99,3.67,3.29
45,6.29,0,0,3.69,4.78,6.49,5.98,3.45
34,5.69,0,0,3.69,4.13,5.98,4.38,3.29
26,5.93,0,0,3.69,3.89,5.25,5.44,3.59
79,5.13,1,0,3.69,3.69,5.99,5.09,3.49
76,5.79,0,0,3.69,3.42,5.49,5.09,3.49
60,6.28,0,1,3.69,4.78,6.49,5.66,3.00
13,5.99,0,0,3.69,3.82,5.49,4.61,3.59
22,5.69,0,0,3.69,4.12,5.98,5.13,3.29
23,5.69,0,0,3.69,4.12,5.98,5.15,3.29
70,6.36,0,1,3.69,4.55,6.19,5.59,3.00
34,5.69,0,0,3.69,3.99,5.98,4.69,3.29
55,5.69,0,0,3.69,3.70,5.98,4.99,3.29
37,6.29,0,0,3.69,3.82,6.16,4.28,2.81
122,4.64,0,1,3.69,3.70,5.50,5.12,2.00
99,5.97,0,0,3.69,3.65,5.99,3.48,3.59
35,5.99,0,0,3.68,3.46,5.99,4.23,2.50
66,5.79,0,0,4.45,3.67,4.44,4.68,3.49
60,6.09,0,0,3.68,3.12,5.69,4.43,3.49
48,5.89,0,0,4.45,3.67,5.99,4.37,3.00
72,5.59,0,0,4.45,3.82,5.85,4.95,3.19
61,5.55,0,1,3.68,4.12,5.76,4.51,2.81
51,6.02,0,0,3.68,4.25,5.88,4.56,2.11
62,5.50,0,0,3.68,3.80,5.00,4.55,3.49
55,5.79,0,0,4.45,4.29,5.99,5.13,3.39
32,6.29,0,0,3.68,3.61,6.49,3.67,3.79
55,5.65,0,0,3.68,3.38,4.64,3.82,3.09
244,4.62,1,1,3.68,3.61,5.00,3.50,2.50
35,6.29,0,0,3.68,4.45,6.29,5.08,3.69
29,5.99,0,0,3.68,3.50,5.99,5.29,2.86
85,5.26,0,0,4.45,3.76,5.00,2.50,2.50
35,6.21,0,0,4.45,4.49,6.29,5.12,3.69
149,5.00,0,1,3.68,4.08,5.50,4.57,2.00
305,4.55,1,1,4.45,3.83,5.68,3.57,3.09
19,6.29,0,0,3.68,3.71,6.29,4.05,3.09
100,5.49,0,0,3.68,3.42,4.55,4.10,3.09
58,6.29,0,0,3.67,3.44,6.49,3.67,3.79
33,5.87,0,0,3.67,3.72,5.40,4.25,3.79
26,6.49,0,0,3.67,4.37,6.69,5.65,2.75
59,6.42,0,0,3.67,4.28,7.49,5.55,3.89
61,5.95,0,0,3.67,3.11,5.07,4.30,2.75
72,5.99,0,0,3.67,3.30,5.00,4.44,2.75
62,5.97,0,0,3.67,3.20,4.44,4.44,3.49
45,5.73,0,0,3.67,3.38,5.04,4.22,2.69
51,6.29,0,0,4.46,2.97,5.04,4.41,2.72
33,5.79,0,0,4.46,3.97,5.99,3.92,3.09
67,6.19,0,0,3.67,3.53,5.00,5.21,3.69
41,5.79,1,0,3.67,3.85,5.99,4.94,3.09
70,6.09,0,0,3.67,3.78,5.06,4.93,3.49
179,4.99,1,0,3.67,3.75,5.03,5.14,2.50
43,5.78,0,0,3.67,3.58,5.49,4.03,2.76
197,5.59,0,0,4.46,3.91,5.83,4.55,3.19
92,5.89,0,0,4.46,4.32,5.99,4.38,3.49
124,5.59,0,0,4.46,3.80,5.89,4.00,3.19
560,3.99,1,1,4.46,3.97,5.85,5.12,1.66
107,5.59,0,0,4.46,3.65,5.89,4.40,2.02
19,6.24,0,0,3.67,3.26,6.39,5.49,3.89
78,5.00,0,0,3.67,3.61,5.00,3.50,2.00
36,5.96,0,0,3.67,3.70,5.99,4.05,3.32
96,5.80,0,0,3.67,3.34,5.00,4.15,2.58
162,6.19,0,0,3.67,3.17,5.57,3.67,3.69
29,6.09,0,0,3.67,3.54,5.03,5.12,3.49
63,5.64,0,0,3.67,3.21,5.01,4.27,2.86
125,5.00,0,1,3.67,4.07,5.50,4.66,2.00
44,5.79,0,0,4.46,3.65,5.00,4.20,2.66
58,5.69,0,0,4.46,3.32,4.98,4.99,3.29
32,6.19,0,0,3.66,3.65,5.03,5.02,3.69
46,6.19,0,0,3.66,3.38,5.02,4.44,3.69
48,5.57,1,0,3.66,3.70,5.99,4.46,3.24
53,6.15,0,0,3.66,3.73,5.78,3.72,3.69
22,6.29,0,0,3.66,3.97,5.87,4.22,2.87
46,5.99,0,0,4.47,3.43,6.09,4.79,3.49
13,5.99,0,0,4.47,4.06,5.62,4.89,3.49
86,5.00,0,0,3.66,4.12,5.50,5.06,2.01
77,5.45,0,0,3.66,3.41,4.25,4.07,2.50
31,5.69,0,0,3.66,3.96,5.98,3.43,3.29
145,5.00,1,0,3.66,4.07,5.41,4.47,3.69
42,5.95,0,0,3.66,3.64,5.49,5.17,3.59
67,6.25,0,1,3.66,4.38,6.29,5.19,3.69
74,5.00,1,0,4.47,4.15,6.45,5.43,2.47
41,6.19,0,0,3.66,3.64,5.00,4.99,3.69
43,6.09,0,0,3.66,3.59,6.19,4.67,2.25
269,5.00,0,0,3.66,4.05,5.50,5.37,2.00
43,6.29,0,0,3.66,3.41,6.49,3.67,3.79
69,5.79,0,0,3.66,3.56,5.99,5.14,2.00
36,5.21,0,1,3.66,4.45,6.00,4.53,2.16
86,6.09,0,0,3.66,3.52,6.19,4.70,2.04
90,6.09,0,0,3.66,3.64,6.19,4.95,2.00
66,6.09,0,0,3.66,3.66,6.19,4.59,2.04
62,5.89,0,0,4.47,4.37,5.99,5.25,3.49
59,6.23,0,0,3.66,4.47,5.70,5.56,3.69
39,6.09,0,0,3.66,3.77,5.07,4.72,3.49
100,4.87,1,0,3.66,3.10,5.50,4.10,3.09
55,5.79,0,0,4.47,3.96,5.00,5.09,3.29
81,5.20,1,0,3.66,3.35,5.78,4.73,3.09
157,4.96,1,0,3.66,3.21,5.68,4.69,3.09
33,5.78,0,0,3.66,3.48,4.49,3.54,2.39
78,5.79,0,0,4.47,3.69,5.99,5.14,2.50
54,5.89,0,0,3.66,3.72,5.99,4.00,3.00
114,4.50,0,0,3.65,4.69,6.39,5.49,3.79
29,5.69,0,0,3.65,3.70,5.98,4.06,3.29
23,5.78,0,0,3.65,3.49,4.50,4.20,3.05
52,5.99,0,0,3.65,3.79,5.99,5.44,3.59
34,5.99,0,0,3.65,3.79,5.99,5.02,3.29
33,5.97,0,0,3.65,3.85,5.99,5.53,3.59
42,6.09,0,0,3.65,3.56,5.02,4.98,3.49
15,5.79,0,0,3.65,3.55,5.99,4.31,2.94
60,5.48,0,0,3.65,3.14,4.50,3.82,3.09
